"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"KCNMB2"	-0.00986231761442486	4.78638218106996	-0.241666090421663	0.80924129661719	0.987523915898146	-6.16749948791473
"PTGDR2"	-0.0098974868238558	7.13223580246914	-0.352704694535727	0.72461344526242	0.98082213808976	-6.13572718877391
"USP13"	-0.00990131830790606	7.60304349794239	-0.184404964024511	0.853848504229294	0.991466951898145	-6.17924690990089
"ZNF76"	-0.00990457766990316	7.25552773662551	-0.370135656511686	0.711601570821861	0.980699921658648	-6.12966250192476
"MIA2"	-0.00990667267683769	3.28474526748971	-0.262374918098326	0.793253151963993	0.986654361991774	-6.16247386530002
"IGFL3"	-0.00991422122052717	4.99750596707819	-0.252182848328504	0.801111417683577	0.986832545024729	-6.16499885852671
"RLTPR"	-0.00993075242718441	6.88065683127572	-0.314072820295402	0.753733317815938	0.983074555287909	-6.1481267629325
"KLK6"	-0.00993090776699075	5.95324489711934	-0.281611917071928	0.778479100098827	0.984784208673836	-6.15743567114435
"EIF4A3"	-0.00994245977808628	7.90521222222222	-0.197224010582103	0.843815958826467	0.990525528746634	-6.17689123297969
"SLC6A18"	-0.00994391955617166	6.45609176954733	-0.336582486778766	0.736720124483849	0.981831376934882	-6.14107641839578
"POLRMT"	-0.00994746740637984	7.77357098765432	-0.355976181470782	0.722165100304625	0.980800212273404	-6.13461122516929
"KLHL9"	-0.00994989181692157	6.84438687242798	-0.245801899426926	0.806041624299541	0.987523915898146	-6.16652879280836
"CALHM1"	-0.00994993897364798	6.14130432098765	-0.354208978179336	0.723487302174019	0.980800212273404	-6.13521532852814
"ZSWIM4"	-0.00996526907073526	7.50189781893004	-0.32860184427082	0.742737681238381	0.981833509859819	-6.14363183405488
"CARD14"	-0.00997547850208064	6.29868543209877	-0.488204651073969	0.625842061836709	0.97420050456894	-6.08089451226745
"PHF12"	-0.00997709223300981	7.59222547325103	-0.243144795769529	0.808096923324164	0.987523915898146	-6.16715431916504
"CHST9"	-0.00998367961165135	4.5279987654321	-0.186282305656777	0.852377715939122	0.991204486193932	-6.17891181060187
"AFP"	-0.00999132524271878	3.64874950617284	-0.399425955652609	0.689927758813514	0.978658610324839	-6.11881375932061
"ARMCX2"	-0.0100007468793348	7.17781621399177	-0.210630477636899	0.833350913799441	0.990393314069804	-6.17425836740056
"DEK"	-0.010004904993065	8.24685711934156	-0.203222231467491	0.839130220201296	0.990393314069804	-6.17573464518824
"ITGA9.AS1"	-0.0100126303744805	5.98711325102881	-0.236411828292475	0.813310886753125	0.987523915898146	-6.16870894611797
"RNF25"	-0.0100128238557556	7.5746395473251	-0.242000413683777	0.808982527109609	0.987523915898146	-6.16742163218443
"SLC34A2"	-0.010025615117892	5.4435224691358	-0.377004220932857	0.706497195836774	0.979714738917111	-6.12719250641822
"EIF3J"	-0.0100447274618584	8.12366485596708	-0.199474708584428	0.842057078960932	0.990393314069804	-6.17646130932215
"NCR2"	-0.0100449854368935	6.22001325102881	-0.241709177706469	0.809207945454344	0.987523915898146	-6.1674894599763
"FAM201A"	-0.010047013869626	6.91025732510288	-0.34784858182007	0.728252930642374	0.981194537933578	-6.13736471903702
"NXPE4"	-0.0100471386962556	3.90860880658436	-0.385849511560443	0.699943359255927	0.979294241403972	-6.12394484543211
"DNAJC11"	-0.0100529327323163	7.67566090534979	-0.221182061354849	0.825135125041556	0.989148029907961	-6.17206448806229
"CAAP1"	-0.0100580547850208	6.39868436213992	-0.258253866561941	0.796428061589543	0.986659101781163	-6.16350685752401
"RPP25"	-0.0100610603328716	6.5560329218107	-0.221662099424334	0.824761803221857	0.989148029907961	-6.17196213000385
"NFATC4"	-0.0100655284327327	7.22804617283951	-0.263130826199778	0.792671163231827	0.986654361991774	-6.1622826137557
"GPER1"	-0.0100841650485439	6.27217135802469	-0.381948979092037	0.702830686852596	0.979352551283986	-6.12538624701043
"C7orf71"	-0.0100850631067963	5.05410423868313	-0.277687064790638	0.781487052843304	0.984837906751643	-6.15849251030682
"MYLPF"	-0.0100854563106797	5.64886090534979	-0.309807795120551	0.756970787032325	0.983130024771001	-6.14940770465466
"KIF25.AS1"	-0.010086043689321	6.55691765432099	-0.25671430664482	0.797615031235305	0.986659101781163	-6.16388857366823
"DNAH9"	-0.0100914590846048	4.62410259259259	-0.23063751044055	0.817789128761692	0.987523915898146	-6.17000746629154
"UBQLN2"	-0.0101093606102642	7.9821046090535	-0.265977925848805	0.790480169905063	0.986654361991774	-6.16155733603202
"TPI1P3"	-0.0101108072122055	6.74356222222222	-0.254531344069225	0.799298858121307	0.986832545024729	-6.16442590383427
"SETD1A"	-0.0101116109570043	7.32073020576132	-0.373811919228797	0.708867920413131	0.980465727153134	-6.128346127744
"LECT1"	-0.0101214278779476	4.59116493827161	-0.371402749445882	0.710658943432656	0.980579395944159	-6.12921025642072
"LDOC1L"	-0.0101361726768383	8.25024304526749	-0.207046079182224	0.836146056853138	0.990393314069804	-6.17497924546505
"C9orf153"	-0.0101631276005545	3.96472139917695	-0.20740304921292	0.835867594749458	0.990393314069804	-6.1749080078023
"DCTN5"	-0.0101645083217766	8.52399934156379	-0.236786270803608	0.813020700035951	0.987523915898146	-6.16862363399682
"SLC33A1"	-0.0101756199722606	8.09597255144033	-0.231484134891097	0.817132155397692	0.987523915898146	-6.16981908641851
"FAM86JP"	-0.0101769001386963	6.47734152263375	-0.3183338383643	0.750503233862607	0.982705426203584	-6.14682955036823
"TEX28"	-0.0101865235783637	5.52644995884774	-0.40343070600294	0.686983689612751	0.978658610324839	-6.11726636181028
"SLC14A2"	-0.0101917288488212	5.15095773662551	-0.469969494603672	0.638795361545479	0.975703382362407	-6.08930102788424
"DHRS7C"	-0.0101954826629679	5.66256139917695	-0.303879468665593	0.761477949734099	0.984009399511652	-6.1511591287361
"COG1"	-0.0101979417475727	8.12301658436214	-0.199471176175912	0.842059838855685	0.990393314069804	-6.17646198789647
"TMEM8A"	-0.0101984778085997	7.97057316872428	-0.233223722900117	0.815782656004193	0.987523915898146	-6.16942985069173
"KIAA1211L"	-0.0102013460471569	7.01088209876543	-0.374654710988035	0.708241754385999	0.980284013127609	-6.12804251492862
"STK24"	-0.0102075748959774	7.13647802469136	-0.295727492904718	0.767688989875363	0.984725154457649	-6.15351227820035
"MAD1L1"	-0.010210053398058	7.567999218107	-0.461265038432075	0.645018193644615	0.975703382362407	-6.09320122357742
"UBAP2"	-0.0102173848821078	7.69916489711934	-0.296648219367512	0.766986721950138	0.984725154457649	-6.15324970412473
"NPSR1"	-0.0102205762829407	5.68717810699588	-0.274807317683913	0.783696147916542	0.98541508026663	-6.15925850765543
"NANOGP1"	-0.0102207406380029	4.3860353909465	-0.29152309915636	0.770898248653429	0.984784208673836	-6.15470092713047
"POLK"	-0.0102308481276008	6.53773646090535	-0.19188158170341	0.847994093910655	0.990796934147468	-6.17789220580184
"FAM151B"	-0.0102320984743412	5.92764263374486	-0.283673276246958	0.776900635970041	0.984784208673836	-6.15687467518691
"AP4B1.AS1"	-0.0102331830790566	4.22025395061728	-0.287010164736255	0.774347414572972	0.984784208673836	-6.15595787945622
"RTP1"	-0.0102340638002775	6.40013218106996	-0.317147956515262	0.751401757882744	0.983074555287909	-6.14719233098936
"DUOXA2"	-0.0102359029126218	5.34442267489712	-0.331371767908802	0.740647291558709	0.981833509859819	-6.14275184095871
"RP11.76E12.1"	-0.010236572815534	3.77452995884774	-0.264420640358636	0.791678378006395	0.986654361991774	-6.16195500955419
"WSCD1"	-0.0102390478502083	6.47631222222222	-0.196164053352311	0.844644568345205	0.990602318971353	-6.17709201464387
"RHO"	-0.0102543675450764	6.05550893004115	-0.313795551820957	0.753943653451299	0.983074555287909	-6.14821056854114
"LOC100129129"	-0.0102544264909848	6.86573074074074	-0.296633603033698	0.76699786879958	0.984725154457649	-6.15325387880264
"ARHGEF38"	-0.0102654382801668	3.9601387654321	-0.415061445542399	0.678460597132846	0.977278885260758	-6.11268495848489
"ZNF407"	-0.0102798321775314	6.76406115226337	-0.256152074238881	0.798048618631145	0.986659101781163	-6.16402740409131
"CCT3"	-0.0102906393897357	8.98642230452675	-0.2210622771862	0.825228286451548	0.989148029907961	-6.1720899949451
"TCP10L"	-0.0103026116504857	5.33532395061728	-0.418620162588093	0.675860927242386	0.97701007098985	-6.1112571865778
"KRTAP5.5"	-0.0103186837725379	6.20502847736626	-0.232402188798178	0.816419899452501	0.987523915898146	-6.16961403329943
"ZNF131"	-0.0103253231622748	7.52167572016461	-0.197223825938042	0.843816103154747	0.990525528746634	-6.17689126804996
"USP20"	-0.0103288765603336	7.43127522633745	-0.28413222970696	0.776549323027068	0.984784208673836	-6.15674921515821
"GPR27"	-0.0103480152565883	7.68355148148148	-0.2393686248472	0.811020123919032	0.987523915898146	-6.16803160178217
"SNX21"	-0.010369113037448	7.16202320987654	-0.425231400471296	0.671041695674147	0.976371699091136	-6.10857242261378
"RP11.75N4.2"	-0.010372770457698	4.24888061728395	-0.31506457750043	0.752981122198706	0.983074555287909	-6.14782639462032
"SET"	-0.0103861081830798	8.71232691358025	-0.199465945915551	0.842063925297195	0.990393314069804	-6.1764629926054
"TXN2"	-0.0103869930651878	7.5877578600823	-0.267222294565673	0.789523084411167	0.986543449255969	-6.16123789247953
"ZDHHC8"	-0.0103947475728155	7.40265300411523	-0.329013180746523	0.742427135110337	0.981833509859819	-6.14350162077301
"LOC401098"	-0.0103983633841892	6.18037325102881	-0.249168407142354	0.803439529695892	0.987312441317324	-6.16572650235659
"CASKIN1"	-0.0104062510402212	7.31240530864198	-0.349822003654312	0.72677317141062	0.980970345956574	-6.13670199668402
"PCA3"	-0.0104067447988902	6.05296094650206	-0.322881832393903	0.747060456160866	0.982012060332574	-6.14542570210085
"LOC286149"	-0.0104118439667129	5.55973946502058	-0.223984182120877	0.822956502290504	0.988441853477094	-6.17146386285585
"LOC100287576"	-0.010412230929265	4.70508205761317	-0.216257440985543	0.828967246947377	0.989674805396749	-6.17310174984691
"BARHL1"	-0.0104219299583903	6.81278316872428	-0.33826582375897	0.735452913823223	0.981831376934882	-6.14052958760046
"C7orf49"	-0.0104252690707352	7.48622279835391	-0.331057037746165	0.740884713607048	0.981833509859819	-6.14285220103381
"FOXD2"	-0.0104261733703187	7.29848975308642	-0.313351133741651	0.754280826948934	0.983074555287909	-6.14834474157886
"LINC00593"	-0.0104349147018027	6.10236238683128	-0.29764776415499	0.766224554674367	0.984725154457649	-6.15296372918455
"RGPD4.AS1"	-0.0104424237170596	5.48143728395062	-0.327954113485986	0.743226783039075	0.981833509859819	-6.14383655075017
"HHIPL2"	-0.0104472087378644	5.67002074074074	-0.443490391714862	0.657802925442965	0.975845322673811	-6.1009394276392
"ZZZ3"	-0.0104553959778088	7.93510835390946	-0.198078329086956	0.843148231554691	0.990508229653932	-6.17672861707075
"TLCD2"	-0.0104664764216375	5.87466119341564	-0.304053253041431	0.761345708932635	0.984009399511652	-6.15110826812138
"ARNT2"	-0.0104885839112347	8.17059534979424	-0.215368877706383	0.82965912675028	0.989674805396749	-6.17328641980249
"LINC00052"	-0.0104906095700414	4.67085427983539	-0.254012718873718	0.799699037745012	0.986832545024729	-6.164552887769
"MARVELD3"	-0.0104946393897363	6.60682477366255	-0.341698432327511	0.732871103922575	0.981772335186038	-6.13940606219384
"TOM1L2"	-0.0104999452149793	7.45508152263375	-0.201474664353298	0.840494814409479	0.990393314069804	-6.17607518986697
"LINC01107"	-0.0105153030513174	5.35938646090535	-0.345493092609896	0.73002051556034	0.981474679061428	-6.13815084561537
"BCMO1"	-0.0105163058252427	4.67746102880658	-0.380602864235905	0.703828138583849	0.979352551283986	-6.12588029489723
"SPPL2B"	-0.0105392385575587	7.53128053497942	-0.336235611330855	0.736981340876494	0.981831376934882	-6.14118876196705
"PADI1"	-0.0105418176144245	5.83948069958848	-0.362299774930909	0.717440718749764	0.980800212273404	-6.13242495884382
"ZNF79"	-0.0105485138696254	7.21106839506173	-0.328277521953895	0.742982564115211	0.981833509859819	-6.14373438725937
"CYP2D6"	-0.0105495000000002	6.21295209876543	-0.202976717193945	0.83932190164746	0.990393314069804	-6.17578266554052
"GBP7"	-0.0105659563106794	5.11555407407407	-0.290802674263479	0.771448554603717	0.984784208673836	-6.15490289586687
"RAB40A"	-0.0105664278779479	5.72568855967078	-0.246765118287886	0.805296895826556	0.987523915898146	-6.16630035695413
"VPS11"	-0.0105687635228848	7.38316983539095	-0.212069239495748	0.832229549298678	0.990209570825239	-6.17396553147286
"TSPO2"	-0.0105753481276006	5.48224798353909	-0.376826532706812	0.706629078854919	0.979720384501851	-6.12725697619408
"LINC01212"	-0.010582624133149	4.068580781893	-0.213229576520714	0.831325437923825	0.989871322224009	-6.17372791267633
"CBLL1"	-0.0105873453536752	7.33620592592593	-0.261865611730788	0.793645342458226	0.986654361991774	-6.16260241432771
"ABT1"	-0.0105925554785023	7.30756020576132	-0.287911193333822	0.773658411785196	0.984784208673836	-6.15570848867319
"TMEM175"	-0.0105954001386965	7.32200041152263	-0.284542810425394	0.776235076704009	0.984784208673836	-6.15663680659526
"SRL"	-0.0105965110957006	5.72826559670782	-0.279003647977091	0.780477672507422	0.984837906751643	-6.15813964806891
"MAK16"	-0.0106001740638003	6.36358329218107	-0.197562325823714	0.843551521294916	0.990508229653932	-6.17682692013817
"SPATA45"	-0.0106097371705966	4.00164234567901	-0.234794781588283	0.814564366717114	0.987523915898146	-6.16907582051452
"PPAPDC3"	-0.010617438973648	7.22022975308642	-0.29135694010088	0.771025161133142	0.984784208673836	-6.15474755357779
"MYOM3"	-0.0106217385575593	5.83193300411523	-0.427209784274159	0.669602192868736	0.976371699091136	-6.10776085345717
"GLYAT"	-0.0106234153952846	3.84448757201646	-0.223080420279391	0.82365901955478	0.988703850657892	-6.17165840692147
"NET1"	-0.0106246296809989	7.30945687242798	-0.191620713596389	0.848198221239382	0.990796934147468	-6.17794037917203
"TMEM219"	-0.0106388703190014	7.05583255144033	-0.288115258983192	0.773502390800029	0.984784208673836	-6.15565189796524
"AC105339.1"	-0.0106390700416093	5.6850629218107	-0.353882643943358	0.723731552811623	0.98082213808976	-6.13532655460316
"FAM83C"	-0.0106500679611648	6.49399522633745	-0.341194744816472	0.733249759072668	0.981831376934882	-6.13957163333846
"LOC101927374"	-0.0106514895977807	4.92238654320988	-0.275913325330497	0.782847505109088	0.98529698579654	-6.15896525939742
"ZNF155"	-0.0106562947295422	5.72282979423868	-0.220009475872955	0.826047202676655	0.989148029907961	-6.17231358466043
"KLHL40"	-0.0106597184466024	6.00100131687243	-0.33870419634678	0.735123027038362	0.981831376934882	-6.14038673530024
"WDR16"	-0.0106860027739249	4.59227860082304	-0.476316787447048	0.634273716603061	0.974790450276031	-6.08641112172029
"PGLYRP4"	-0.0106874535367547	6.02045893004115	-0.335691351216732	0.737391260455681	0.981831376934882	-6.14136479984676
"HDAC1"	-0.0106981442441049	8.09006403292181	-0.18964577996135	0.849743923327695	0.990911349980866	-6.17830295597078
"PAQR6"	-0.0107054889042996	7.26736164609054	-0.333884528627791	0.738752640743647	0.981831376934882	-6.14194716357632
"KRTAP4.2"	-0.0107057191400838	6.72403860082304	-0.382606176892789	0.70234389955573	0.979352551283986	-6.12514441094682
"EVA1A"	-0.0107059382801666	5.58428497942387	-0.183429535271454	0.854612898239611	0.991557931781943	-6.17941968116991
"NDUFC2.KCTD14"	-0.0107096927877954	8.37377242798354	-0.249488605452954	0.803192150559493	0.987214715786558	-6.16564962611475
"DARS"	-0.0107125610263525	8.42976135802469	-0.20152468081827	0.84045575214361	0.990393314069804	-6.1760654841342
"SYPL2"	-0.0107169257975035	7.28646049382716	-0.282198571040491	0.77802978205837	0.984784208673836	-6.15727643033182
"PLEKHG5"	-0.0107200138696258	6.99855958847737	-0.326011985329971	0.744693909258293	0.982012060332574	-6.14444794543951
"TP53TG5"	-0.0107310790568657	5.44024913580247	-0.365667583637598	0.714929033010287	0.980800212273404	-6.13124490815977
"C7orf33"	-0.0107359944521496	4.43331436213992	-0.286532982254482	0.774712381200016	0.984784208673836	-6.15608963979362
"OLIG2"	-0.0107381317614425	6.03750283950617	-0.368626328977144	0.712724982596828	0.980699921658648	-6.13019919015491
"NIPAL4"	-0.0107382420249655	6.01396481481482	-0.296596141090086	0.767026438609765	0.984725154457649	-6.15326457764364
"C12orf66"	-0.0107525651872398	5.92846102880658	-0.25393314649343	0.799760441771425	0.986832545024729	-6.16457234793947
"ZNF823"	-0.0107532038834947	6.37309794238683	-0.193203375392827	0.84695995824806	0.990796934147468	-6.17764710894529
"DCDC1"	-0.0107551823855758	4.32107942386831	-0.202798714628735	0.839460880376084	0.990393314069804	-6.17581744493122
"ZNF556"	-0.0107680374479888	6.30150065843621	-0.341990413542533	0.73265163230829	0.981704880058368	-6.13930997099779
"EVI5L"	-0.0107737073509018	7.02259506172839	-0.340740617348847	0.733591212659868	0.981831376934882	-6.13972070403493
"RP11.171A24.2"	-0.0107765672676838	3.24774855967078	-0.247521963369093	0.804711853245506	0.987523915898146	-6.16612023799309
"SLC28A2"	-0.0107769320388351	4.99891	-0.459700707036631	0.646139210337639	0.975703382362407	-6.09389443662871
"C16orf13"	-0.0107802905686548	7.64680563786008	-0.366917046778603	0.713997980674676	0.980800212273404	-6.1308043335316
"TBCEL"	-0.0107817565880727	7.76194925925926	-0.208340843091075	0.835136147279214	0.990393314069804	-6.17472027530843
"BAI1"	-0.0107895970873784	7.25028386831276	-0.322329321907448	0.747478430771489	0.982012060332574	-6.14559730956975
"PABPN1L"	-0.0107996837725379	7.18304135802469	-0.267610952490786	0.789224220030168	0.986543449255969	-6.16113781419737
"GZMM"	-0.0108040644937584	6.63761757201646	-0.358401207871351	0.720352081450661	0.980800212273404	-6.13377736244627
"C19orf45"	-0.0108112135922328	5.8734375308642	-0.36497645643881	0.715444218165709	0.980800212273404	-6.13148796249573
"TLE2"	-0.0108131553398063	6.76451835390947	-0.25550145245724	0.798550449168975	0.986699593202393	-6.16418768053079
"SLC51B"	-0.010820852288488	5.41856925925926	-0.269840162970329	0.787510638946991	0.986498648470262	-6.16056099107088
"HSD11B1"	-0.0108256900138698	4.6954604526749	-0.258634554957926	0.796134631450898	0.986659101781163	-6.16341211846368
"MUC8"	-0.010833419556172	7.97835930041152	-0.29453682129595	0.768597438260567	0.984725154457649	-6.15385062623187
"ZNF410"	-0.0108438717059641	7.21656201646091	-0.24301422513651	0.808197955634078	0.987523915898146	-6.16718488249835
"LINC01061"	-0.0108470679611652	7.61502172839506	-0.184120389227995	0.854071496826416	0.991466951898145	-6.17929740940125
"BAGE4"	-0.0108558571428574	8.27128559670782	-0.186128841442322	0.852497926941363	0.991204486193932	-6.1789393308116
"LOC730179"	-0.0108589181692095	4.88837703703704	-0.302126829860041	0.762812007210927	0.984146086791898	-6.15167044074887
"LMO7"	-0.0108609424410542	5.79648839506173	-0.233136828977091	0.815850051657451	0.987523915898146	-6.16944936246668
"CNPY3"	-0.0108706137309293	7.68272806584362	-0.438711062236208	0.661257995847177	0.975914560130036	-6.10296833152194
"ZNF276"	-0.0108938966712899	6.92070950617284	-0.381824621326725	0.702922812620525	0.979352551283986	-6.12543196153905
"SND1"	-0.0109008495145625	9.60235802469136	-0.281125076876184	0.77885202739437	0.984784208673836	-6.15756756715939
"METTL11B"	-0.0109043814147018	5.08799016460905	-0.355765928421491	0.72232236563592	0.980800212273404	-6.13468325577885
"PSMD7"	-0.010910264216366	8.38033687242798	-0.257904885044607	0.796697077882193	0.986659101781163	-6.16359358340095
"NADK2"	-0.010913367545076	6.71709925925926	-0.2037610900416	0.838709548436802	0.990393314069804	-6.17562904591834
"LOC100131907"	-0.0109177475728159	7.1220916872428	-0.236572198641417	0.813186599241017	0.987523915898146	-6.16867242422816
"GPX7"	-0.010918231622746	8.08536432098765	-0.193138859177431	0.847010427851808	0.990796934147468	-6.17765911107003
"PAPPA2"	-0.0109186851595007	5.47389037037037	-0.189423111193173	0.849918233899354	0.990911349980866	-6.1783436000312
"C1orf204"	-0.0109275305131762	5.83422090534979	-0.306858242765915	0.759212231454859	0.983596871804841	-6.15028332643627
"SMC5.AS1"	-0.0109379743411925	5.66615818930041	-0.235506158891722	0.814012872017737	0.987523915898146	-6.16891473380384
"METTL7B"	-0.0109460090152569	6.08116288065844	-0.220781058187026	0.825447012550747	0.989148029907961	-6.17214982354121
"C19orf70"	-0.0109489660194172	7.31858641975309	-0.402078507796124	0.687977219056595	0.978658610324839	-6.11779056219628
"CHMP6"	-0.0109540797503474	8.00652444444444	-0.286701101988939	0.774583791354717	0.984784208673836	-6.15604324331966
"KPNA3"	-0.0109567108183076	7.68319855967078	-0.190565913392222	0.849023698769082	0.990796934147468	-6.17813449646771
"RBM14"	-0.0109696484049938	8.14958032921811	-0.199882880423806	0.841738184687051	0.990393314069804	-6.17638281878062
"LOXL1.AS1"	-0.0109709944521498	6.18248897119342	-0.234288950843774	0.814956567879962	0.987523915898146	-6.16919006624629
"TPRN"	-0.0109718765603329	7.51381477366255	-0.404814170750043	0.685967749744252	0.978658610324839	-6.11672822154495
"LINC00943"	-0.0109783980582528	4.72677839506173	-0.357187262734301	0.721259464432618	0.980800212273404	-6.13419549307882
"TMEM251"	-0.0109912392510402	7.11835390946502	-0.228798772536906	0.819216416722235	0.9876048538567	-6.17041422198614
"CSTF2T"	-0.0110025339805826	7.1418566255144	-0.271575168517723	0.78617766571777	0.986142726233358	-6.16010873743856
"LOC400706"	-0.0110079868238563	4.93820600823045	-0.2087840465777	0.834790513448441	0.990393314069804	-6.17463125790527
"SKOR2"	-0.0110249916782245	6.20778271604938	-0.35439244520744	0.723349995468413	0.980800212273404	-6.13515275160133
"CDC37"	-0.0110345360610268	7.8759295473251	-0.211755024397562	0.832474417894197	0.990209570825239	-6.17402965477993
"TM9SF3"	-0.0110359743411935	8.21582172839506	-0.214559237017079	0.830289669238091	0.989674805396749	-6.17345402551352
"FOXN1"	-0.0110398363384192	5.76794600823045	-0.354091047710603	0.723575566053513	0.98082213808976	-6.13525553515726
"MOGS"	-0.0110425797503472	6.93908345679012	-0.426670486783262	0.669994473325497	0.976371699091136	-6.1079824560356
"SSTR4"	-0.0110461851595009	7.04628691358025	-0.229721598994819	0.818500013263457	0.987588706791362	-6.17021048607502
"RPRD2"	-0.0110510374479887	7.85295761316872	-0.231326599859092	0.817254391467732	0.987523915898146	-6.16985419131179
"PDZD3"	-0.0110598231622744	5.30821255144033	-0.408867334857645	0.682994622127265	0.978532582606353	-6.11514103129008
"CCDC22"	-0.0110630104022196	7.29651304526749	-0.441493427635311	0.659245680666847	0.975845322673811	-6.101789840964
"ZNF518B"	-0.0110668134535369	7.10553551440329	-0.230777307198386	0.817680638778686	0.987523915898146	-6.1699764080888
"USP42"	-0.011068415395285	7.81939119341564	-0.235565736883118	0.813966688431597	0.987523915898146	-6.16890122065441
"TUBB2B"	-0.011076018723995	8.51970098765432	-0.229147076684347	0.818946005326868	0.9876048538567	-6.17033742186076
"HDAC3"	-0.0110840332871016	8.04770588477366	-0.319861262786857	0.749346430112286	0.982012060332574	-6.14636029295128
"RANBP10"	-0.0110871192787797	7.35290362139918	-0.377355955812924	0.706236158780238	0.979589040793194	-6.12706479860158
"SBF1P1"	-0.0110919361997228	6.4854612345679	-0.518594228943475	0.604512359756424	0.97079153720455	-6.06617528119345
"PIGM"	-0.0110920471567267	6.65038699588477	-0.262706658974027	0.792997723757147	0.986654361991774	-6.16238999958446
"LOC440300"	-0.0110935332871021	6.48728041152263	-0.289511417237466	0.772435187566478	0.984784208673836	-6.15526364584943
"DLEU1"	-0.0111040367545077	4.83357329218107	-0.284883513772275	0.775974340424817	0.984784208673836	-6.15654340587524
"HPCAL1"	-0.0111041262135926	7.0111716872428	-0.199589176140522	0.841967645739198	0.990393314069804	-6.17643931364736
"AC104024.1"	-0.0111098113730932	6.00555938271605	-0.201400762181261	0.840552531852536	0.990393314069804	-6.17608952623113
"SPATA5L1"	-0.0111102434119278	6.20138806584362	-0.252335738411926	0.800993384828306	0.986832545024729	-6.16496171997608
"GBA3"	-0.0111207378640781	4.90056172839506	-0.292311637715815	0.770296046164233	0.984784208673836	-6.15447929053042
"OTOG"	-0.0111258925104027	6.12397312757202	-0.444374541606401	0.657164558848804	0.975845322673811	-6.10056168594886
"FGD5.AS1"	-0.0111259694868238	7.9346433744856	-0.342279252035682	0.732434544602609	0.9816778914147	-6.13921483339929
"MANEAL"	-0.0111352288488211	7.7133041563786	-0.243600694739533	0.807744185292946	0.987523915898146	-6.16704747590189
"FAM169B"	-0.0111512642163664	4.93986802469136	-0.379881659542643	0.704362752008262	0.979352551283986	-6.12614427301733
"ZNF628"	-0.011152856449376	6.98863069958848	-0.437332650237104	0.662255831392325	0.975930914485428	-6.10354941236801
"TSR3"	-0.0111560998613043	7.9527578600823	-0.393400982920258	0.694365879879095	0.978658610324839	-6.12111270807456
"MYPN"	-0.0111586442441057	4.46453872427984	-0.425979775887815	0.670497022897826	0.976371699091136	-6.10826586764464
"SECISBP2"	-0.0111650305131768	8.56942407407407	-0.211902033791041	0.832359851076265	0.990209570825239	-6.17399966573433
"DPYD.AS1"	-0.0111685242718443	4.50736798353909	-0.240310579704167	0.810290690080553	0.987523915898146	-6.16781405095993
"MSANTD1"	-0.0111686955617204	6.32054312757202	-0.353812858120428	0.723783788921593	0.98082213808976	-6.13535032675063
"DNAH3"	-0.0111727087378645	4.57907275720165	-0.433646574960972	0.664927151041038	0.976371699091136	-6.1050943388287
"OR7G1"	-0.0111758120665745	3.67219514403292	-0.216150944512683	0.829050163397961	0.989674805396749	-6.17312392307808
"RP11.236P13.1"	-0.0111844195561718	4.4661070781893	-0.278953962780634	0.780515757741207	0.984837906751643	-6.15815299466355
"CRYBA2"	-0.0112011643550627	6.90458403292181	-0.30403179045587	0.761362040455814	0.984009399511652	-6.15111455104284
"PRC1.AS1"	-0.0112142260748965	5.55021349794239	-0.224428568198496	0.822611121909388	0.988329030080502	-6.17136791582442
"YIPF4"	-0.0112144417475738	7.11207094650206	-0.235735084050202	0.813835417679273	0.987523915898146	-6.16886279161231
"MTA1"	-0.0112278515950072	8.50424098765432	-0.210329992427681	0.833585153761443	0.990393314069804	-6.17431927459273
"LOC100128531"	-0.0112491567267682	5.64361473251029	-0.301611775904073	0.763204186243375	0.984282781660233	-6.15182013991358
"CARS"	-0.0112529715672671	7.23668156378601	-0.250940985880462	0.802070318419094	0.986856034170748	-6.1652996860008
"PPIP5K1"	-0.0112747149791957	7.65549806584362	-0.228930249233196	0.819114340180558	0.9876048538567	-6.17038524544926
"ENTPD5"	-0.0112768148404993	6.12555209876543	-0.268052713059452	0.788884559458403	0.986543449255969	-6.16102388562785
"AR"	-0.0112776636615809	5.42418617283951	-0.299652482193659	0.764696614941087	0.984725154457649	-6.15238727172667
"FBXW12"	-0.011277997226075	4.60020724279835	-0.397656429813857	0.691230124421626	0.978658610324839	-6.1194925764927
"LAMTOR4"	-0.0112796171983359	7.53615135802469	-0.30627147934738	0.759658372311153	0.983760480599221	-6.15045651843616
"CTRB1"	-0.0112881470180309	6.53620925925926	-0.342927895314146	0.731947110257366	0.981584129331085	-6.13900089091224
"PPM1M"	-0.0112906962552013	7.1471166255144	-0.328991698086572	0.742443352800823	0.981833509859819	-6.14350842538342
"AKT1S1"	-0.0112955513176149	7.8356124691358	-0.35758190898923	0.720964436306019	0.980800212273404	-6.13405971679082
